source_prefix	source_identifier	source_name	relation	target_prefix	target_identifier	target_name
pathbank	PW000023	Fatty Acid Metabolism	skos:exactMatch	kegg.pathway	hsa01212	Fatty acid metabolism - Homo sapiens (human)
pathbank	PW000023	Fatty Acid Metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism 
pathbank	PW000023	Fatty Acid Metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism 
pathbank	PW000023	Fatty Acid Metabolism	BFO:0000050	reactome	R-HSA-211935	Fatty acids 
pathbank	PW000023	Fatty Acid Metabolism	BFO:0000050	reactome	R-HSA-211935	Fatty acids 
pathbank	PW000023	Fatty Acid Metabolism	BFO:0000050	reactome	R-HSA-556833	Metabolism of lipids 
pathbank	PW000023	Fatty Acid Metabolism	BFO:0000050	reactome	R-HSA-556833	Metabolism of lipids 
pathbank	PW000023	Fatty Acid Metabolism	skos:exactMatch	reactome	R-HSA-8978868	Fatty acid metabolism 
pathbank	PW000023	Fatty Acid Metabolism	skos:exactMatch	reactome	R-HSA-8978868	Fatty acid metabolism 
pathbank	PW000023	Fatty Acid Metabolism	skos:exactMatch	reactome	R-HSA-8978868	Fatty acid metabolism
pathbank	PW000024	Folate Metabolism	BFO:0000050	decopath	DC1-5-1	Folate metabolism
pathbank	PW000024	Folate Metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
pathbank	PW000024	Folate Metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW000024	Folate Metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW000024	Folate Metabolism	BFO:0000050	reactome	R-HSA-196757	Metabolism of folate and pterines 
pathbank	PW000024	Folate Metabolism	BFO:0000050	reactome	R-HSA-196757	Metabolism of folate and pterines 
pathbank	PW000024	Folate Metabolism	BFO:0000050	reactome	R-HSA-196849	Metabolism of water-soluble vitamins and cofactors 
pathbank	PW000024	Folate Metabolism	BFO:0000050	reactome	R-HSA-196849	Metabolism of water-soluble vitamins and cofactors 
pathbank	PW000024	Folate Metabolism	BFO:0000050	reactome	R-HSA-196854	Metabolism of vitamins and cofactors 
pathbank	PW000024	Folate Metabolism	BFO:0000050	reactome	R-HSA-196854	Metabolism of vitamins and cofactors 
pathbank	PW000024	Folate Metabolism	skos:exactMatch	wikipathways	WP176	Folate Metabolism
pathbank	PW000025	Fructose and Mannose Degradation	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW000025	Fructose and Mannose Degradation	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW000027	Homocysteine Degradation	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
pathbank	PW000027	Homocysteine Degradation	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW000027	Homocysteine Degradation	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW000028	Ketone Body Metabolism	BFO:0000050	decopath	DC1-3-8	Ketone body metabolism
pathbank	PW000028	Ketone Body Metabolism	skos:exactMatch	kegg.pathway	hsa00072	Synthesis and degradation of ketone bodies - Homo sapiens (human) 
pathbank	PW000028	Ketone Body Metabolism	skos:exactMatch	kegg.pathway	hsa00072	Synthesis and degradation of ketone bodies - Homo sapiens (human)
pathbank	PW000028	Ketone Body Metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
pathbank	PW000028	Ketone Body Metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW000028	Ketone Body Metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW000028	Ketone Body Metabolism	skos:exactMatch	reactome	R-HSA-74182	Ketone body metabolism 
pathbank	PW000028	Ketone Body Metabolism	skos:exactMatch	reactome	R-HSA-74182	Ketone body metabolism 
pathbank	PW000028	Ketone Body Metabolism	skos:exactMatch	reactome	R-HSA-74182	Ketone body metabolism
pathbank	PW000028	Ketone Body Metabolism	skos:exactMatch	wikipathways	WP311	Synthesis and Degradation of Ketone Bodies
pathbank	PW000029	Lysine Degradation	BFO:0000050	decopath	DC1-1-10	Lysine degradation
pathbank	PW000029	Lysine Degradation	skos:exactMatch	kegg.pathway	hsa00310	Lysine degradation - Homo sapiens (human) 
pathbank	PW000029	Lysine Degradation	skos:exactMatch	kegg.pathway	hsa00310	Lysine degradation - Homo sapiens (human)
pathbank	PW000029	Lysine Degradation	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
pathbank	PW000029	Lysine Degradation	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW000029	Lysine Degradation	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW000029	Lysine Degradation	skos:exactMatch	reactome	R-HSA-71064	Lysine catabolism 
pathbank	PW000029	Lysine Degradation	skos:exactMatch	reactome	R-HSA-71064	Lysine catabolism 
pathbank	PW000029	Lysine Degradation	skos:exactMatch	reactome	R-HSA-71064	Lysine catabolism
pathbank	PW000031	Nucleotide Sugars Metabolism	BFO:0000050	kegg.pathway	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human) 
pathbank	PW000031	Nucleotide Sugars Metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
pathbank	PW000031	Nucleotide Sugars Metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW000031	Nucleotide Sugars Metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW000031	Nucleotide Sugars Metabolism	BFO:0000050	reactome	R-HSA-15869	Metabolism of nucleotides 
pathbank	PW000031	Nucleotide Sugars Metabolism	BFO:0000050	reactome	R-HSA-15869	Metabolism of nucleotides 
pathbank	PW000032	Pantothenate and CoA Biosynthesis	BFO:0000050	decopath	DC1-5-2	Pantothenate and CoA biosynthesis
pathbank	PW000032	Pantothenate and CoA Biosynthesis	skos:exactMatch	kegg.pathway	hsa00770	Pantothenate and CoA biosynthesis - Homo sapiens (human) 
pathbank	PW000032	Pantothenate and CoA Biosynthesis	skos:exactMatch	kegg.pathway	hsa00770	Pantothenate and CoA biosynthesis - Homo sapiens (human)
pathbank	PW000032	Pantothenate and CoA Biosynthesis	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW000032	Pantothenate and CoA Biosynthesis	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW000032	Pantothenate and CoA Biosynthesis	BFO:0000050	reactome	R-HSA-196854	Metabolism of vitamins and cofactors
pathbank	PW000032	Pantothenate and CoA Biosynthesis	BFO:0000050	reactome	R-HSA-196854	Metabolism of vitamins and cofactors
pathbank	PW000035	Riboflavin Metabolism	BFO:0000050	decopath	DC1-5-3	Riboflavin metabolism
pathbank	PW000035	Riboflavin Metabolism	skos:exactMatch	kegg.pathway	hsa00740	Riboflavin metabolism - Homo sapiens (human) 
pathbank	PW000035	Riboflavin Metabolism	skos:exactMatch	kegg.pathway	hsa00740	Riboflavin metabolism - Homo sapiens (human)
pathbank	PW000035	Riboflavin Metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human) 
pathbank	PW000035	Riboflavin Metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism 
pathbank	PW000035	Riboflavin Metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism 
pathbank	PW000035	Riboflavin Metabolism	skos:exactMatch	reactome	R-HSA-196843	Vitamin B2 (riboflavin) metabolism 
pathbank	PW000035	Riboflavin Metabolism	skos:exactMatch	reactome	R-HSA-196843	Vitamin B2 (riboflavin) metabolism 
pathbank	PW000035	Riboflavin Metabolism	skos:exactMatch	reactome	R-HSA-196843	Vitamin B2 (riboflavin) metabolism
pathbank	PW000035	Riboflavin Metabolism	BFO:0000050	reactome	R-HSA-196849	Metabolism of water-soluble vitamins and cofactors 
pathbank	PW000035	Riboflavin Metabolism	BFO:0000050	reactome	R-HSA-196849	Metabolism of water-soluble vitamins and cofactors 
pathbank	PW000036	Thiamine Metabolism	BFO:0000050	decopath	DC1-1-8	Thiamine metabolism
pathbank	PW000036	Thiamine Metabolism	skos:exactMatch	kegg.pathway	hsa00730	Thiamine metabolism - Homo sapiens (human) 
pathbank	PW000036	Thiamine Metabolism	skos:exactMatch	kegg.pathway	hsa00730	Thiamine metabolism - Homo sapiens (human)
pathbank	PW000036	Thiamine Metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism 
pathbank	PW000036	Thiamine Metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism 
pathbank	PW000036	Thiamine Metabolism	skos:exactMatch	reactome	R-HSA-196819	Vitamin B1 (thiamin) metabolism 
pathbank	PW000036	Thiamine Metabolism	skos:exactMatch	reactome	R-HSA-196819	Vitamin B1 (thiamin) metabolism 
pathbank	PW000036	Thiamine Metabolism	skos:exactMatch	reactome	R-HSA-196819	Vitamin B1 (thiamin) metabolism
pathbank	PW000036	Thiamine Metabolism	BFO:0000050	reactome	R-HSA-196849	Metabolism of water-soluble vitamins and cofactors 
pathbank	PW000036	Thiamine Metabolism	BFO:0000050	reactome	R-HSA-196849	Metabolism of water-soluble vitamins and cofactors 
pathbank	PW000036	Thiamine Metabolism	skos:exactMatch	wikipathways	WP4297	Thiamine metabolic pathways
pathbank	PW000038	Taurine and Hypotaurine Metabolism	BFO:0000050	decopath	DC1-1-7	Taurine and hypotaurine metabolism
pathbank	PW000038	Taurine and Hypotaurine Metabolism	skos:exactMatch	kegg.pathway	hsa00430	Taurine and hypotaurine metabolism - Homo sapiens (human) 
pathbank	PW000038	Taurine and Hypotaurine Metabolism	skos:exactMatch	kegg.pathway	hsa00430	Taurine and hypotaurine metabolism - Homo sapiens (human)
pathbank	PW000038	Taurine and Hypotaurine Metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism 
pathbank	PW000038	Taurine and Hypotaurine Metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism 
pathbank	PW000039	Ubiquinone Biosynthesis	BFO:0000050	kegg.pathway	hsa00130	Ubiquinone and other terpenoid-quinone biosynthesis 
pathbank	PW000039	Ubiquinone Biosynthesis	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW000039	Ubiquinone Biosynthesis	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW000039	Ubiquinone Biosynthesis	BFO:0000050	reactome	R-HSA-196854	Metabolism of vitamins and cofactors 
pathbank	PW000039	Ubiquinone Biosynthesis	BFO:0000050	reactome	R-HSA-196854	Metabolism of vitamins and cofactors 
pathbank	PW000040	Sulfate/Sulfite Metabolism	BFO:0000050	decopath	DC1-1-19	Sulfur metabolism
pathbank	PW000040	Sulfate/Sulfite Metabolism	skos:exactMatch	kegg.pathway	hsa00920	Sulfur metabolism - Homo sapiens (human) 
pathbank	PW000040	Sulfate/Sulfite Metabolism	skos:exactMatch	kegg.pathway	hsa00920	Sulfur metabolism - Homo sapiens (human)
pathbank	PW000040	Sulfate/Sulfite Metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism 
pathbank	PW000040	Sulfate/Sulfite Metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism 
pathbank	PW000040	Sulfate/Sulfite Metabolism	skos:exactMatch	reactome	R-HSA-1614635	Sulfur amino acid metabolism 
pathbank	PW000040	Sulfate/Sulfite Metabolism	skos:exactMatch	reactome	R-HSA-1614635	Sulfur amino acid metabolism 
pathbank	PW000040	Sulfate/Sulfite Metabolism	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives 
pathbank	PW000040	Sulfate/Sulfite Metabolism	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives 
pathbank	PW000042	Phenylalanine and Tyrosine Metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW000042	Phenylalanine and Tyrosine Metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW000042	Phenylalanine and Tyrosine Metabolism	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives 
pathbank	PW000042	Phenylalanine and Tyrosine Metabolism	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives 
pathbank	PW000043	Histidine Metabolism	BFO:0000050	decopath	DC1-1-15	Histidine metabolism
pathbank	PW000043	Histidine Metabolism	skos:exactMatch	kegg.pathway	hsa00340	Histidine metabolism - Homo sapiens (human) 
pathbank	PW000043	Histidine Metabolism	skos:exactMatch	kegg.pathway	hsa00340	Histidine metabolism - Homo sapiens (human)
pathbank	PW000043	Histidine Metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
pathbank	PW000043	Histidine Metabolism	BFO:0000050	reactome	R-HSA-140179	Amine Oxidase reactions 
pathbank	PW000043	Histidine Metabolism	BFO:0000050	reactome	R-HSA-140179	Amine Oxidase reactions 
pathbank	PW000043	Histidine Metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW000043	Histidine Metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW000043	Histidine Metabolism	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives 
pathbank	PW000043	Histidine Metabolism	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives 
pathbank	PW000044	Arachidonic Acid Metabolism	BFO:0000050	decopath	DC1-3-3-3	Arachidonic acid metabolism
pathbank	PW000044	Arachidonic Acid Metabolism	skos:exactMatch	kegg.pathway	hsa00590	Arachidonic acid metabolism - Homo sapiens (human) 
pathbank	PW000044	Arachidonic Acid Metabolism	skos:exactMatch	kegg.pathway	hsa00590	Arachidonic acid metabolism - Homo sapiens (human)
pathbank	PW000044	Arachidonic Acid Metabolism	skos:exactMatch	reactome	R-HSA-2142753	Arachidonic acid metabolism 
pathbank	PW000044	Arachidonic Acid Metabolism	skos:exactMatch	reactome	R-HSA-2142753	Arachidonic acid metabolism 
pathbank	PW000044	Arachidonic Acid Metabolism	skos:exactMatch	reactome	R-HSA-2142753	Arachidonic acid metabolism
pathbank	PW000045	Androgen and Estrogen Metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW000045	Androgen and Estrogen Metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW000047	Vitamin K Metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human) 
pathbank	PW000047	Vitamin K Metabolism	BFO:0000050	kegg.pathway	hsa04977	Vitamin digestion and absorption - Homo sapiens (human)
pathbank	PW000047	Vitamin K Metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW000047	Vitamin K Metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW000047	Vitamin K Metabolism	BFO:0000050	reactome	R-HSA-196854	Metabolism of vitamins and cofactors
pathbank	PW000047	Vitamin K Metabolism	BFO:0000050	reactome	R-HSA-196854	Metabolism of vitamins and cofactors
pathbank	PW000048	Phospholipid Biosynthesis	BFO:0000050	reactome	R-HSA-1483257	Phospholipid metabolism 
pathbank	PW000048	Phospholipid Biosynthesis	BFO:0000050	reactome	R-HSA-1483257	Phospholipid metabolism 
pathbank	PW000050	Steroid Biosynthesis	BFO:0000050	decopath	DC1-3-4-1	Steroid biosynthesis
pathbank	PW000050	Steroid Biosynthesis	BFO:0000050	decopath	DC1-3-4-1	Steroid biosynthesis
pathbank	PW000050	Steroid Biosynthesis	skos:exactMatch	kegg.pathway	hsa00100	Steroid biosynthesis - Homo sapiens (human) 
pathbank	PW000050	Steroid Biosynthesis	skos:exactMatch	kegg.pathway	hsa00100	Steroid biosynthesis - Homo sapiens (human)
pathbank	PW000050	Steroid Biosynthesis	skos:exactMatch	kegg.pathway	hsa00140	Steroid hormone biosynthesis - Homo sapiens (human) 
pathbank	PW000050	Steroid Biosynthesis	skos:exactMatch	kegg.pathway	hsa00140	Steroid hormone biosynthesis - Homo sapiens (human)
pathbank	PW000050	Steroid Biosynthesis	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human) 
pathbank	PW000050	Steroid Biosynthesis	BFO:0000050	reactome	R-HSA-1430728	Metabolism 
pathbank	PW000050	Steroid Biosynthesis	BFO:0000050	reactome	R-HSA-1430728	Metabolism 
pathbank	PW000050	Steroid Biosynthesis	BFO:0000050	reactome	R-HSA-196071	Metabolism of steroid hormones 
pathbank	PW000050	Steroid Biosynthesis	BFO:0000050	reactome	R-HSA-196071	Metabolism of steroid hormones 
pathbank	PW000050	Steroid Biosynthesis	BFO:0000050	reactome	R-HSA-8957322	Metabolism of steroids 
pathbank	PW000050	Steroid Biosynthesis	BFO:0000050	reactome	R-HSA-8957322	Metabolism of steroids 
pathbank	PW000050	Steroid Biosynthesis	skos:exactMatch	wikipathways	WP496	Steroid Biosynthesis
pathbank	PW000051	Valine,Leucine,and Isoleucine Degradation	BFO:0000050	decopath	DC1-1-9	Valine,leucine and isoleucine degradation
pathbank	PW000051	Valine,Leucine,and Isoleucine Degradation	skos:exactMatch	kegg.pathway	hsa00280	Valine,leucine and isoleucine degradation - Homo sapiens (human)
pathbank	PW000051	Valine,Leucine,and Isoleucine Degradation	skos:exactMatch	kegg.pathway	hsa00280	Valine,leucine and isoleucine degradation - Homo sapiens (human)
pathbank	PW000051	Valine,Leucine,and Isoleucine Degradation	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW000051	Valine,Leucine,and Isoleucine Degradation	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW000051	Valine,Leucine,and Isoleucine Degradation	BFO:0000050	reactome	R-HSA-70895	Branched-chain amino acid catabolism
pathbank	PW000051	Valine,Leucine,and Isoleucine Degradation	BFO:0000050	reactome	R-HSA-70895	Branched-chain amino acid catabolism
pathbank	PW000051	Valine,Leucine,and Isoleucine Degradation	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives
pathbank	PW000051	Valine,Leucine,and Isoleucine Degradation	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives
pathbank	PW000052	Purine Metabolism	BFO:0000050	decopath	DC1-4	Purine metabolism
pathbank	PW000052	Purine Metabolism	skos:exactMatch	kegg.pathway	hsa00230	Purine metabolism - Homo sapiens (human) 
pathbank	PW000052	Purine Metabolism	skos:exactMatch	kegg.pathway	hsa00230	Purine metabolism - Homo sapiens (human)
pathbank	PW000052	Purine Metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
pathbank	PW000052	Purine Metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW000052	Purine Metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW000052	Purine Metabolism	BFO:0000050	reactome	R-HSA-15869	Metabolism of nucleotides
pathbank	PW000052	Purine Metabolism	BFO:0000050	reactome	R-HSA-15869	Metabolism of nucleotides
pathbank	PW000053	Vitamin B6 Metabolism	BFO:0000050	decopath	DC1-5-5	Vitamin B6 metabolism
pathbank	PW000053	Vitamin B6 Metabolism	skos:exactMatch	kegg.pathway	hsa00750	Vitamin B6 metabolism - Homo sapiens (human) 
pathbank	PW000053	Vitamin B6 Metabolism	skos:exactMatch	kegg.pathway	hsa00750	Vitamin B6 metabolism - Homo sapiens (human)
pathbank	PW000053	Vitamin B6 Metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human) 
pathbank	PW000053	Vitamin B6 Metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW000053	Vitamin B6 Metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW000053	Vitamin B6 Metabolism	BFO:0000050	reactome	R-HSA-196849	Metabolism of water-soluble vitamins and cofactors 
pathbank	PW000053	Vitamin B6 Metabolism	BFO:0000050	reactome	R-HSA-196849	Metabolism of water-soluble vitamins and cofactors 
pathbank	PW000054	Pyruvate Metabolism	BFO:0000050	decopath	DC1-2-8-1	Pyruvate metabolism
pathbank	PW000054	Pyruvate Metabolism	skos:exactMatch	kegg.pathway	hsa00620	Pyruvate metabolism - Homo sapiens (human) 
pathbank	PW000054	Pyruvate Metabolism	skos:exactMatch	kegg.pathway	hsa00620	Pyruvate metabolism - Homo sapiens (human)
pathbank	PW000054	Pyruvate Metabolism	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human) 
pathbank	PW000054	Pyruvate Metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism 
pathbank	PW000054	Pyruvate Metabolism	BFO:0000050	reactome	R-HSA-1430728	Metabolism 
pathbank	PW000054	Pyruvate Metabolism	skos:exactMatch	reactome	R-HSA-70268	Pyruvate metabolism 
pathbank	PW000054	Pyruvate Metabolism	skos:exactMatch	reactome	R-HSA-70268	Pyruvate metabolism 
pathbank	PW000054	Pyruvate Metabolism	skos:exactMatch	reactome	R-HSA-70268	Pyruvate metabolism
